1	1.093994024	0.190081078
1	0.814768277	0.174076767
1	0.996066461	0.155275699
1	0.804844487	0.220578276
1	0.820221986	0.253063304
1	0.69328398	0.167951533
1	0.886469975	0.252416341
1	1.090874041	0.315280922
1	1.018077359	0.200267589
1	0.803058851	0.165573662
1	1.078103093	0.27661671
1	1.171066625	0.283167643
1	0.837514604	0.197264885
1	0.787866896	0.227248612
1	0.986998961	0.225950154
1	1.02443371	0.165175767
1	0.992070397	0.256035867
1	0.862377761	0.140612377
1	0.740881429	0.174137885
1	1.092443323	0.307932055
1	1.01656117	0.291138916
1	0.883675431	0.165462343
1	1.168393842	0.455627417
1	0.949963881	0.240033231
1	0.87317909	0.191889872
1	1.017906025	0.286024282
1	0.942968266	0.167153613
1	0.823733115	0.098199488
1	0.768932002	0.098948675
1	1.061080762	0.324291623
1	1.015892501	0.205637787
1	0.835343926	0.196981775
1	0.950423473	0.137703131
1	1.034139349	0.276522384
1	0.628864757	0.056310514
1	1.058852801	0.300951133
1	1.03660417	0.326282481
1	0.830539156	0.299944222
1	0.913888869	0.262513998
1	0.997159668	0.359552774
1	1.232281117	0.290989786
1	0.955722178	0.26451794
1	0.764575804	0.212166068
1	0.888954239	0.179031245
1	0.947732525	0.20914489
1	0.813634532	0.034227926
1	0.908473482	0.231857934
1	0.819746819	0.152458661
1	0.946617293	0.118498509
1	0.855410937	0.296678721
1	0.8590235	0.235852757
1	0.703895307	0.202877628
1	0.525207437	0.143317112
1	1.060631945	0.217523574
1	1.102842077	0.295305058
1	0.859626548	0.123662136
1	0.922958776	0.393934569
1	0.918039695	0.221633574
1	0.895225651	0.300309493
1	1.034294726	0.22842952
1	0.959402301	0.108479234
1	0.94140523	0.169086137
1	0.993283151	0.320748203
1	1.006710763	0.235938899
1	0.975529537	0.17954907
1	1.00876794	0.254072998
1	0.988604345	0.294864045
1	0.866891313	0.213509543
1	1.135281228	0.235690698
1	1.083697611	0.343284714
1	0.757981409	0.187685816
1	1.120151717	0.303729983
1	0.756838611	0.226509872
1	0.962544062	0.252190188
1	1.005112268	0.311297566
1	0.96271191	0.180263842
1	0.724076969	0.232175853
1	0.620791258	0.059511276
1	0.915701689	0.230906344
1	0.915421434	0.231055586
1	0.91514118	0.231204827
1	0.914860926	0.231354069
1	0.914580672	0.23150331
1	0.914300418	0.231652552
1	0.914020164	0.231801793
1	0.91373991	0.231951035
1	0.913459655	0.232100276
1	0.913179401	0.232249518
1	0.912899147	0.232398759
1	0.912618893	0.232548001
1	0.912338639	0.232697242
1	0.912058385	0.232846484
1	0.911778131	0.232995725
1	0.911497876	0.233144967
1	0.911217622	0.233294208
1	0.910937368	0.23344345
1	0.910657114	0.233592691
1	0.91037686	0.233741933
1	0.910096606	0.233891174
1	0.909816352	0.234040416
1	0.909536097	0.234189657
1	0.909255843	0.234338899
1	0.908975589	0.23448814
1	0.908695335	0.234637382
1	0.908415081	0.234786623
1	0.908134827	0.234935865
1	0.907854573	0.235085106
1	0.907574318	0.235234348
1	0.907294064	0.235383589
1	0.90701381	0.235532831
1	0.906733556	0.235682072
1	0.906453302	0.235831314
1	0.906173048	0.235980555
1	0.905892794	0.236129797
1	0.90561254	0.236279038
1	0.905332285	0.23642828
1	0.905052031	0.236577521
1	0.904771777	0.236726763
1	0.904491523	0.236876004
1	0.904211269	0.237025246
1	0.903931015	0.237174487
1	0.903650761	0.237323729
1	0.903370506	0.23747297
1	0.903090252	0.237622212
1	0.902809998	0.237771453
1	0.902529744	0.237920695
1	0.90224949	0.238069936
1	0.901969236	0.238219178
1	0.901688982	0.238368419
1	0.901408727	0.238517661
1	0.901128473	0.238666902
1	0.900848219	0.238816144
1	0.900567965	0.238965385
1	0.900287711	0.239114627
1	0.900007457	0.239263868
1	0.899727203	0.23941311
1	0.899446948	0.239562351
1	0.899166694	0.239711593
1	0.89888644	0.239860834
1	0.898606186	0.240010076
1	0.898325932	0.240159317
1	0.898045678	0.240308559
1	0.897765424	0.2404578
1	0.897485169	0.240607041
1	0.897204915	0.240756283
1	0.896924661	0.240905524
1	0.896644407	0.241054766
1	0.896364153	0.241204007
1	0.896083899	0.241353249
1	0.895803645	0.24150249
1	0.895523391	0.241651732
1	0.895243136	0.241800973
1	0.894962882	0.241950215
1	0.894682628	0.242099456
1	0.894402374	0.242248698
1	0.89412212	0.242397939
1	0.893841866	0.242547181
1	0.893561612	0.242696422
1	0.893281357	0.242845664
1	0.893001103	0.242994905
1	0.892720849	0.243144147
1	0.892440595	0.243293388
1	0.892160341	0.24344263
1	0.891880087	0.243591871
1	0.891599833	0.243741113
1	0.891319578	0.243890354
1	0.891039324	0.244039596
1	0.89075907	0.244188837
1	0.890478816	0.244338079
1	0.890198562	0.24448732
1	0.889918308	0.244636562
1	0.889638054	0.244785803
1	0.889357799	0.244935045
1	0.889077545	0.245084286
1	0.888797291	0.245233528
1	0.888517037	0.245382769
1	0.888236783	0.245532011
1	0.887956529	0.245681252
1	0.887676275	0.245830494
1	0.88739602	0.245979735
1	0.887115766	0.246128977
1	0.886835512	0.246278218
1	0.886555258	0.24642746
1	0.886275004	0.246576701
1	0.88599475	0.246725943
1	0.885714496	0.246875184
1	0.885434242	0.247024426
1	0.885153987	0.247173667
1	0.884873733	0.247322909
1	0.884593479	0.24747215
1	0.884313225	0.247621392
1	0.884032971	0.247770633
1	0.883752717	0.247919875
1	0.883472463	0.248069116
1	0.883192208	0.248218358
1	0.882911954	0.248367599
1	0.8826317	0.248516841
1	0.882351446	0.248666082
1	0.882071192	0.248815324
1	0.881790938	0.248964565
1	0.881510684	0.249113807
1	0.881230429	0.249263048
1	0.880950175	0.24941229
1	0.880669921	0.249561531
1	0.880389667	0.249710773
1	0.880109413	0.249860014
1	0.879829159	0.250009256
1	0.879548905	0.250158497
1	0.87926865	0.250307739
1	0.878988396	0.25045698
1	0.878708142	0.250606222
1	0.878427888	0.250755463
1	0.878147634	0.250904705
1	0.87786738	0.251053946
1	0.877587126	0.251203188
1	0.877306871	0.251352429
1	0.877026617	0.251501671
1	0.876746363	0.251650912
1	0.876466109	0.251800154
1	0.876185855	0.251949395
1	0.875905601	0.252098637
1	0.875625347	0.252247878
1	0.875345093	0.252397119
1	0.875064838	0.252546361
1	0.874784584	0.252695602
1	0.87450433	0.252844844
1	0.874224076	0.252994085
1	0.873943822	0.253143327
1	0.873663568	0.253292568
1	0.873383314	0.25344181
1	0.873103059	0.253591051
1	0.872822805	0.253740293
1	0.872542551	0.253889534
1	0.872262297	0.254038776
1	0.871982043	0.254188017
1	0.871701789	0.254337259
1	0.871421535	0.2544865
1	0.87114128	0.254635742
1	0.870861026	0.254784983
1	0.870580772	0.254934225
1	0.870300518	0.255083466
1	0.870020264	0.255232708
1	0.86974001	0.255381949
1	0.869459756	0.255531191
1	0.869179501	0.255680432
1	0.868899247	0.255829674
1	0.868618993	0.255978915
1	0.868338739	0.256128157
1	0.868058485	0.256277398
1	0.867778231	0.25642664
1	0.867497977	0.256575881
1	0.867217723	0.256725123
1	0.866937468	0.256874364
1	0.866657214	0.257023606
1	0.86637696	0.257172847
1	0.866096706	0.257322089
1	0.865816452	0.25747133
1	0.865536198	0.257620572
1	0.865255944	0.257769813
1	0.864975689	0.257919055
1	0.864695435	0.258068296
1	0.864415181	0.258217538
1	0.864134927	0.258366779
1	0.863854673	0.258516021
1	0.863574419	0.258665262
1	0.863294165	0.258814504
1	0.86301391	0.258963745
1	0.862733656	0.259112987
1	0.862453402	0.259262228
1	0.862173148	0.25941147
1	0.861892894	0.259560711
1	0.86161264	0.259709953
1	0.861332386	0.259859194
1	0.861052131	0.260008436
1	0.860771877	0.260157677
1	0.860491623	0.260306919
1	0.860211369	0.26045616
1	0.859931115	0.260605402
1	0.859650861	0.260754643
1	0.859370607	0.260903885
1	0.859090352	0.261053126
1	0.858810098	0.261202368
1	0.858529844	0.261351609
1	0.85824959	0.261500851
1	0.857969336	0.261650092
1	0.857689082	0.261799334
1	0.857408828	0.261948575
1	0.857128574	0.262097817
1	0.856848319	0.262247058
1	0.856568065	0.2623963
1	0.856287811	0.262545541
1	0.856007557	0.262694783
1	0.855727303	0.262844024
1	0.855447049	0.262993266
1	0.855166795	0.263142507
1	0.85488654	0.263291749
1	0.854606286	0.26344099
1	0.854326032	0.263590232
1	0.854045778	0.263739473
1	0.853765524	0.263888714
1	0.85348527	0.264037956
1	0.853205016	0.264187197
1	0.852924761	0.264336439
1	0.852644507	0.26448568
1	0.852364253	0.264634922
1	0.852083999	0.264784163
1	0.851803745	0.264933405
1	0.851523491	0.265082646
1	0.851243237	0.265231888
1	0.850962982	0.265381129
1	0.850682728	0.265530371
1	0.850402474	0.265679612
1	0.85012222	0.265828854
1	0.849841966	0.265978095
1	0.849561712	0.266127337
1	0.849281458	0.266276578
1	0.849001203	0.26642582
1	0.848720949	0.266575061
1	0.848440695	0.266724303
1	0.848160441	0.266873544
1	0.847880187	0.267022786
1	0.847599933	0.267172027
1	0.847319679	0.267321269
1	0.847039425	0.26747051
1	0.84675917	0.267619752
1	0.846478916	0.267768993
1	0.846198662	0.267918235
1	0.845918408	0.268067476
1	0.845638154	0.268216718
1	0.8453579	0.268365959
1	0.845077646	0.268515201
1	0.844797391	0.268664442
1	0.844517137	0.268813684
1	0.844236883	0.268962925
1	0.843956629	0.269112167
1	0.843676375	0.269261408
1	0.843396121	0.26941065
1	0.843115867	0.269559891
1	0.842835612	0.269709133
1	0.842555358	0.269858374
1	0.842275104	0.270007616
1	0.84199485	0.270156857
1	0.841714596	0.270306099
1	0.841434342	0.27045534
1	0.841154088	0.270604582
1	0.840873833	0.270753823
1	0.840593579	0.270903065
1	0.840313325	0.271052306
1	0.840033071	0.271201548
1	0.839752817	0.271350789
1	0.839472563	0.271500031
1	0.839192309	0.271649272
1	0.838912054	0.271798514
1	0.8386318	0.271947755
1	0.838351546	0.272096997
1	0.838071292	0.272246238
1	0.837791038	0.27239548
1	0.837510784	0.272544721
1	0.83723053	0.272693963
1	0.836950276	0.272843204
1	0.836670021	0.272992446
1	0.836389767	0.273141687
1	0.836109513	0.273290929
1	0.835829259	0.27344017
1	0.835549005	0.273589412
1	0.835268751	0.273738653
1	0.834988497	0.273887895
1	0.834708242	0.274037136
1	0.834427988	0.274186378
1	0.834147734	0.274335619
1	0.83386748	0.274484861
1	0.833587226	0.274634102
1	0.833306972	0.274783344
1	0.833026718	0.274932585
1	0.832746463	0.275081827
1	0.832466209	0.275231068
1	0.832185955	0.275380309
1	0.831905701	0.275529551
1	0.831625447	0.275678792
1	0.831345193	0.275828034
1	0.831064939	0.275977275
1	0.830784684	0.276126517
1	0.83050443	0.276275758
